timestamp,src_ip,dst_ip,protocol,length,info
2026-08-11T20:55:21.366288,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.366327,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.366875,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,102,57912 -> 443 Len=48
2026-08-11T20:55:21.366973,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,96,57912 -> 443 Len=42
2026-08-11T20:55:21.367011,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,96,57912 -> 443 Len=42
2026-08-11T20:55:21.369141,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,570,443 -> 57912 Len=516
2026-08-11T20:55:21.369142,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:21.369203,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,87,443 -> 57912 Len=33
2026-08-11T20:55:21.369362,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,95,57912 -> 443 Len=41
2026-08-11T20:55:21.375259,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.375264,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,495,443 -> 57912 Len=441
2026-08-11T20:55:21.375468,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,102,61524 -> 443 Len=48
2026-08-11T20:55:21.375626,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.375627,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.375627,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1280,443 -> 57912 Len=1226
2026-08-11T20:55:21.376099,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.376099,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.376192,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,100,57912 -> 443 Len=46
2026-08-11T20:55:21.376227,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,96,57912 -> 443 Len=42
2026-08-11T20:55:21.376244,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,96,57912 -> 443 Len=42
2026-08-11T20:55:21.376664,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.376751,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,95,57912 -> 443 Len=41
2026-08-11T20:55:21.381429,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1287,443 -> 57912 Len=1233
2026-08-11T20:55:21.381431,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.387311,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 57912 Len=1238
2026-08-11T20:55:21.387312,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1013,443 -> 57912 Len=959
2026-08-11T20:55:21.390197,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,586,61524 -> 443 Len=532
2026-08-11T20:55:21.390263,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,99,57912 -> 443 Len=45
2026-08-11T20:55:21.394151,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,87,443 -> 57912 Len=33
2026-08-11T20:55:21.397289,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,570,443 -> 57912 Len=516
2026-08-11T20:55:21.405980,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,95,57912 -> 443 Len=41
2026-08-11T20:55:21.411098,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:21.419337,2a03:2880:f368:80:face:b00c:0:3,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1294,443 -> 62816 Len=1240
2026-08-11T20:55:21.419337,2a03:2880:f368:80:face:b00c:0:3,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1294,443 -> 62816 Len=1240
2026-08-11T20:55:21.419640,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2a03:2880:f368:80:face:b00c:0:3,QUIC,96,62816 -> 443 Len=42
2026-08-11T20:55:21.419723,2a03:2880:f368:80:face:b00c:0:3,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1198,443 -> 62816 Len=1144
2026-08-11T20:55:21.419724,2a03:2880:f368:80:face:b00c:0:3,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,366,443 -> 62816 Len=312
2026-08-11T20:55:21.419879,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2a03:2880:f368:80:face:b00c:0:3,QUIC,100,62816 -> 443 Len=46
2026-08-11T20:55:21.420460,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2a03:2880:f368:80:face:b00c:0:3,QUIC,98,62816 -> 443 Len=44
2026-08-11T20:55:21.421754,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,87,443 -> 57912 Len=33
2026-08-11T20:55:21.423144,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,398,61524 -> 443 Len=344
2026-08-11T20:55:21.425958,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,95,443 -> 61524 Len=41
2026-08-11T20:55:21.433901,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:21.465786,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,95,443 -> 61524 Len=41
2026-08-11T20:55:21.466127,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,74,"443 -> 59324 [ACK, FIN] Len=0"
2026-08-11T20:55:21.466170,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,TCP,74,59324 -> 443 [ACK] Len=0
2026-08-11T20:55:21.466289,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,TLS,98,TLS application data (encrypted)
2026-08-11T20:55:21.466322,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,TCP,74,"59324 -> 443 [ACK, FIN] Len=0"
2026-08-11T20:55:21.471437,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,269,443 -> 61524 Len=215
2026-08-11T20:55:21.472110,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,101,61524 -> 443 Len=47
2026-08-11T20:55:21.474726,2a03:2880:f368:80:face:b00c:0:3,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,110,443 -> 62816 Len=56
2026-08-11T20:55:21.477599,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,85,443 -> 61524 Len=31
2026-08-11T20:55:21.496531,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,74,443 -> 59324 [RST] Len=0
2026-08-11T20:55:21.499820,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:21.502404,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,276,443 -> 61524 Len=222
2026-08-11T20:55:21.505128,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,85,443 -> 61524 Len=31
2026-08-11T20:55:21.516517,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,102,61524 -> 443 Len=48
2026-08-11T20:55:21.560854,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:21.791157,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,712,443 -> 61524 Len=658
2026-08-11T20:55:21.793053,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,214,443 -> 61524 Len=160
2026-08-11T20:55:21.801210,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,102,61524 -> 443 Len=48
2026-08-11T20:55:21.840367,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:22.075701,10.242.170.37,10.242.170.185,ICMP,74,Echo (ping) request
2026-08-11T20:55:22.295343,10.242.170.37,10.242.170.120,ARP,42,Who has 10.242.170.120? Tell 10.242.170.37
2026-08-11T20:55:22.299685,10.242.170.37,10.242.170.120,DNS,74,Standard query ogs.google.com
2026-08-11T20:55:22.299892,10.242.170.37,10.242.170.120,DNS,74,Standard query ogs.google.com
2026-08-11T20:55:22.300159,10.242.170.37,10.242.170.120,DNS,74,Standard query ogs.google.com
2026-08-11T20:55:22.302743,10.242.170.120,10.242.170.37,ARP,42,10.242.170.120 is at a2:42:b2:4e:1a:ca
2026-08-11T20:55:22.305662,10.242.170.120,10.242.170.37,DNS,133,Standard query ogs.google.com
2026-08-11T20:55:22.307416,fe80::a042:b2ff:fe4e:1aca,ff02::1:ffaf:658d,ICMPV6,86,ICMPV6
2026-08-11T20:55:22.307417,10.242.170.120,10.242.170.37,DNS,121,Standard query ogs.google.com
2026-08-11T20:55:22.315892,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,1292,56356 -> 443 Len=1238
2026-08-11T20:55:22.315963,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,1292,56356 -> 443 Len=1238
2026-08-11T20:55:22.315993,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,1292,56356 -> 443 Len=1238
2026-08-11T20:55:22.316204,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,139,56356 -> 443 Len=85
2026-08-11T20:55:22.316651,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,1288,56356 -> 443 Len=1234
2026-08-11T20:55:22.316686,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,1292,56356 -> 443 Len=1238
2026-08-11T20:55:22.316708,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,1292,56356 -> 443 Len=1238
2026-08-11T20:55:22.316742,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,1265,56356 -> 443 Len=1211
2026-08-11T20:55:22.316940,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,149,56356 -> 443 Len=95
2026-08-11T20:55:22.331651,10.242.170.120,10.242.170.37,DNS,145,Standard query ogs.google.com
2026-08-11T20:55:22.381339,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 56356 Len=48
2026-08-11T20:55:22.381340,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 56356 Len=48
2026-08-11T20:55:22.381341,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.381342,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.381342,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.381343,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,335,443 -> 56356 Len=281
2026-08-11T20:55:22.381625,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1004,443 -> 56356 Len=950
2026-08-11T20:55:22.381632,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,87,443 -> 56356 Len=33
2026-08-11T20:55:22.381633,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,84,443 -> 56356 Len=30
2026-08-11T20:55:22.382196,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,140,56356 -> 443 Len=86
2026-08-11T20:55:22.382338,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.407533,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,182,443 -> 56356 Len=128
2026-08-11T20:55:22.407784,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.470006,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1288,443 -> 56356 Len=1234
2026-08-11T20:55:22.470007,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1288,443 -> 56356 Len=1234
2026-08-11T20:55:22.470318,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.470320,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.470657,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,97,56356 -> 443 Len=43
2026-08-11T20:55:22.470813,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.482364,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.482624,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.482625,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.482799,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.483164,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.483166,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.483167,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1258,443 -> 56356 Len=1204
2026-08-11T20:55:22.484116,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1287,443 -> 56356 Len=1233
2026-08-11T20:55:22.484118,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.484277,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.484445,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.484560,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.485154,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,91,61524 -> 443 Len=37
2026-08-11T20:55:22.487395,10.242.170.37,10.242.170.120,DNS,75,Standard query ssl.gstatic.com
2026-08-11T20:55:22.487756,10.242.170.37,10.242.170.120,DNS,75,Standard query ssl.gstatic.com
2026-08-11T20:55:22.488502,10.242.170.37,10.242.170.120,DNS,75,Standard query ssl.gstatic.com
2026-08-11T20:55:22.491745,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.491746,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.491747,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.492054,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.492657,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.492658,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.492748,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.492749,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.492750,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 56356 Len=1238
2026-08-11T20:55:22.492889,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.493026,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.493111,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,93,56356 -> 443 Len=39
2026-08-11T20:55:22.493469,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1182,443 -> 56356 Len=1128
2026-08-11T20:55:22.493471,10.242.170.120,10.242.170.37,DNS,103,Standard query ssl.gstatic.com
2026-08-11T20:55:22.494381,10.242.170.120,10.242.170.37,DNS,91,Standard query ssl.gstatic.com
2026-08-11T20:55:22.503237,2404:6800:4007:808::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,85,443 -> 56356 Len=31
2026-08-11T20:55:22.503771,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::5e,QUIC,1292,64521 -> 443 Len=1238
2026-08-11T20:55:22.503870,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::5e,QUIC,1292,64521 -> 443 Len=1238
2026-08-11T20:55:22.504180,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::5e,QUIC,140,64521 -> 443 Len=86
2026-08-11T20:55:22.517519,10.242.170.120,10.242.170.37,DNS,132,Standard query ssl.gstatic.com
2026-08-11T20:55:22.530478,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:808::200e,QUIC,94,56356 -> 443 Len=40
2026-08-11T20:55:22.535179,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:22.562490,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 64521 Len=48
2026-08-11T20:55:22.562491,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 64521 Len=1238
2026-08-11T20:55:22.562885,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 64521 Len=1238
2026-08-11T20:55:22.562886,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 64521 Len=1238
2026-08-11T20:55:22.563609,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 64521 Len=1238
2026-08-11T20:55:22.563610,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1288,443 -> 64521 Len=1234
2026-08-11T20:55:22.563611,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,96,443 -> 64521 Len=42
2026-08-11T20:55:22.563784,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::5e,QUIC,101,64521 -> 443 Len=47
2026-08-11T20:55:22.564444,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::5e,QUIC,226,64521 -> 443 Len=172
2026-08-11T20:55:22.586277,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,1292,61524 -> 443 Len=1238
2026-08-11T20:55:22.586362,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,803,61524 -> 443 Len=749
2026-08-11T20:55:22.596163,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::5e,QUIC,94,64521 -> 443 Len=40
2026-08-11T20:55:22.622448,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1006,443 -> 64521 Len=952
2026-08-11T20:55:22.622449,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,183,443 -> 64521 Len=129
2026-08-11T20:55:22.622688,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::5e,QUIC,93,64521 -> 443 Len=39
2026-08-11T20:55:22.625518,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,95,443 -> 61524 Len=41
2026-08-11T20:55:22.633109,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:22.650194,2404:6800:4000:1025::5e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,86,443 -> 64521 Len=32
2026-08-11T20:55:22.680212,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,293,443 -> 61524 Len=239
2026-08-11T20:55:22.680213,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,85,443 -> 61524 Len=31
2026-08-11T20:55:22.688683,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,102,61524 -> 443 Len=48
2026-08-11T20:55:22.726780,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:23.335801,fe80::a042:b2ff:fe4e:1aca,ff02::1:ffaf:658d,ICMPV6,86,ICMPV6
2026-08-11T20:55:24.189175,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,TLS,75,TLS application data (encrypted)
2026-08-11T20:55:24.204348,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1010::8d,TLS,75,TLS application data (encrypted)
2026-08-11T20:55:24.237154,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,86,443 -> 14426 [ACK] Len=0
2026-08-11T20:55:24.262644,2404:6800:4000:1010::8d,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,86,443 -> 61051 [ACK] Len=0
2026-08-11T20:55:24.368383,fe80::a042:b2ff:fe4e:1aca,ff02::1:ffaf:658d,ICMPV6,86,ICMPV6
2026-08-11T20:55:24.506421,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,363,61524 -> 443 Len=309
2026-08-11T20:55:24.514723,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,968,61524 -> 443 Len=914
2026-08-11T20:55:24.520815,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,382,61524 -> 443 Len=328
2026-08-11T20:55:24.546337,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,95,443 -> 61524 Len=41
2026-08-11T20:55:24.551011,10.242.170.120,10.242.170.37,ARP,42,Who has 10.242.170.37? Tell 10.242.170.120
2026-08-11T20:55:24.551037,10.242.170.37,10.242.170.120,ARP,42,10.242.170.37 is at 20:2b:20:c0:d1:29
2026-08-11T20:55:24.557558,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:24.570541,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,98,443 -> 61524 Len=44
2026-08-11T20:55:24.588359,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:24.591747,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,293,443 -> 61524 Len=239
2026-08-11T20:55:24.597436,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,85,443 -> 61524 Len=31
2026-08-11T20:55:24.598531,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,102,61524 -> 443 Len=48
2026-08-11T20:55:24.610937,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,269,443 -> 61524 Len=215
2026-08-11T20:55:24.610948,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,713,443 -> 61524 Len=659
